cursor_positions,"{2873: (714, 792), 2887: (699, 762), 2901: (688, 744), 2914: (648, 675), 2927: (606, 614), 2941: (584, 582), 2955: (556, 542), 2969: (510, 475), 2982: (480, 424), 2997: (452, 379), 3011: (425, 328), 3023: (402, 288), 3037: (392, 269), 3051: (382, 244), 3065: (374, 222), 3080: (367, 202), 3094: (363, 191), 3109: (352, 166)}"
target_selected,1
is_right,0
start_time,26241
stimulus_start_time,921
stimulus_end_time,2873
movement_end_time,3122
feedback_end_time,3323
trial_end_time,4326
is_correct,1
