cursor_positions,"{2745: (720, 810), 2760: (720, 810), 2775: (720, 810), 2788: (720, 810), 2801: (720, 810), 2814: (720, 810), 2828: (720, 810), 2842: (720, 810), 2857: (720, 810), 2871: (720, 810), 2884: (720, 810), 2899: (720, 810), 2913: (720, 810), 2925: (720, 810), 2940: (720, 810), 2954: (720, 810), 2968: (720, 810), 2982: (720, 810), 2995: (720, 810), 3010: (720, 810), 3024: (720, 810), 3037: (720, 810), 3051: (720, 810), 3065: (720, 810), 3079: (720, 810), 3093: (720, 810), 3108: (720, 810), 3122: (720, 810), 3136: (720, 810), 3150: (720, 810), 3164: (720, 810), 3178: (720, 810), 3193: (720, 810), 3206: (720, 810), 3221: (720, 809), 3236: (720, 809), 3249: (720, 809), 3262: (720, 809), 3277: (720, 808), 3290: (720, 808), 3304: (720, 808), 3318: (720, 808), 3333: (720, 808), 3346: (720, 808), 3360: (720, 808), 3374: (720, 808), 3388: (720, 808), 3402: (720, 808), 3416: (720, 808), 3431: (720, 808), 3444: (720, 808)}"
target_selected,0
is_right,0
start_time,104423
stimulus_start_time,735
stimulus_end_time,2745
movement_end_time,3456
feedback_end_time,3659
trial_end_time,4660
is_correct,0
