cursor_positions,"{2592: (724, 796), 2606: (741, 753), 2619: (766, 696), 2632: (794, 620), 2647: (813, 576), 2662: (853, 483), 2675: (891, 395), 2689: (910, 352), 2703: (950, 271), 2718: (991, 198), 2732: (1014, 157), 2745: (1029, 131)}"
target_selected,2
is_right,1
start_time,31597
stimulus_start_time,802
stimulus_end_time,2592
movement_end_time,2759
feedback_end_time,2961
trial_end_time,3963
is_correct,1
