cursor_positions,"{2706: (712, 796), 2719: (703, 776), 2733: (687, 749), 2746: (670, 714), 2760: (644, 663), 2774: (622, 618), 2787: (608, 588), 2801: (575, 522), 2815: (551, 471), 2828: (531, 427), 2842: (522, 409), 2857: (506, 376), 2870: (492, 347), 2884: (489, 342), 2898: (480, 324), 2912: (471, 309), 2925: (466, 301), 2938: (463, 297), 2952: (458, 291), 2964: (456, 289), 2978: (451, 282), 2993: (445, 275), 3007: (438, 265), 3020: (433, 258), 3034: (428, 250), 3047: (422, 240), 3060: (419, 235), 3074: (414, 228), 3089: (411, 222), 3101: (407, 217), 3115: (406, 215), 3128: (401, 208), 3142: (396, 200), 3155: (391, 193), 3170: (387, 185), 3184: (380, 173)}"
target_selected,1
is_right,0
start_time,14064
stimulus_start_time,839
stimulus_end_time,2706
movement_end_time,3197
feedback_end_time,3399
trial_end_time,4402
is_correct,1
